code	parent	section	saptextdk
1494503	706453	9	LYRECO BLOK KVADRERET TOPLIMET A4 M/HUL
1494514	706453	9	LYRECO BLOK KVADRERET TOPLIMET A5 M.HUL
1494525	706453	9	LYRECO BLOK LINIERET TOPLIMET A5
1494662	0	7	IMPEGA KOLLEGIEBLOK LINIERET M/HUL. A4
1494695	1494662	7	IMPEGA KOLLEGIEBLOK KVADRERET M/HUL A4
1494753	0	7	PK6 IMPEGA NEON NOTES 75X75
1494775	1494753	7	PK6 IMPEGA NEON NOTES 75X100
1494797	0	0	BLOK POST-IT NOTES + FANER TG2 NEON
1494957	0	3	FELLOWES 91713-70 TERMINALMODUL
1494968	0	15	LYRECO FANEBLADE 5-DELT KARTON 240 G A4
1494979	0	15	LYRECO FANEBLADE 10-DELT KARTON 240 G A4
1494992	0	15	LYRECO FANEBLADE 12-DELT KARTON 240 G A4
1495767	0	15	PK250 KONVOLUT M/PAPBAGSIDE 190X250 B5P
1495789	1495767	15	PK250 KONVOLUT M/PAPBAGSIDE 229X324 C4P
1495803	1495767	16	PK100 KONVOLUT FOTO3 M/PAPBAGSID 31X44CM
1495825	415377	16	ÆSK1000 FØLGESEDDELLOMME TRYK C6 120X160
1495836	415377	16	ÆSK1000 FØLGESEDDELLOM TRYK M65 122X225 
1495847	415377	15	KRT1000 PACKSEDELKUVERT M/TRYCK S/S 102X
1495858	415377	16	KRT1000 PACKSEDELKUVERT M/TRYCK 122x165
1496407	1602939	14	MAXI RINGBIND M/LOMME 4D-RG RYG 51MM HVI
1496418	1602939	14	MAXI RINGBIND M/LOMME 4D-RG RYG 63MM HVI
1498756	0	5	3M 2660 OVERHEADPROJEKTOR PORTABLE
1500802	0	9	POST-IT 684-ARR4 INDEX MED PIL 4 FARVER
1505216	0	11	CEP INDSATS 4L TIL PAPIRKURV CEP CONFORT
1505843	0	12	PAPERFLOW SKUFFESEKTION M/12 SKUFFER
1506835	0	4	PANASONIC UG-3350 FAX LASERTONER
1511775	122318	8	PK500 LYRECO FARVETPAPIR A4 80G JADEGRØN
1511786	122318	8	PK500 LYRECO FARVET PAP A4 80G CITRONGUL
1513327	0	4	OKI 09002315 ML-520/521 FARVEBÅND
1513338	0	4	OKI 09002316 ML-590/591 FARVEBÅND
1513349	0	4	PELIKAN GR.OKI 500/520/521/590 FARVEBÅND
1513373	0	4	PK2 PELIKAN GR. 745 FARVERULLE SORT/RÖD
1513384	0	4	PK2 PELIKAN GR. 746 FARVERULLE VIOLET
1513395	0	4	PELIKAN GR.744 FARVERULLE SORT
